feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
k__Bacteria.p__Pseudomonadota	Genotype	HET	-1.01534663231988	0.897946609151537	33	32	0.267122407698673	0.934928426945356
k__Bacteria.p__Pseudomonadota	Genotype	MUT	-1.42523017599034	0.941420497882954	33	32	0.140512903734331	0.934928426945356
k__Bacteria.p__Actinomycetota	Genotype	HET	1.62333591490554	1.27658377508486	33	30	0.2132766849549	0.934928426945356
k__Bacteria.p__Cyanobacteriota	Genotype	MUT	0.463238171758877	0.384753488741924	33	8	0.238008628735334	0.934928426945356
k__Bacteria.p__Bacillota	Genotype	HET	0.0131701843277581	0.148255570215289	33	33	0.929803968152704	0.997882442737814
k__Bacteria.p__Bacillota	Genotype	MUT	0.0601100359854864	0.155433331228767	33	33	0.701689036975507	0.997882442737814
k__Bacteria.p__Bacteroidota	Genotype	HET	-0.0358289743356669	1.2237001966306	33	31	0.976835824813392	0.997882442737814
k__Bacteria.p__Bacteroidota	Genotype	MUT	0.00343338301137965	1.28294537406849	33	31	0.997882442737814	0.997882442737814
k__Bacteria.p__Thermodesulfobacteriota	Genotype	HET	0.623178889311953	1.26374572171583	33	30	0.625517892394028	0.997882442737814
k__Bacteria.p__Thermodesulfobacteriota	Genotype	MUT	-0.265491627116729	1.32492969449411	33	30	0.842534338747521	0.997882442737814
k__Bacteria.p__Verrucomicrobiota	Genotype	HET	-0.306089653633151	1.11138958894197	33	18	0.784888113077289	0.997882442737814
k__Bacteria.p__Verrucomicrobiota	Genotype	MUT	0.107238014493878	1.16519727286716	33	18	0.927282690639387	0.997882442737814
k__Bacteria.p__Actinomycetota	Genotype	MUT	0.287692775199257	1.33838929940975	33	30	0.831257401548072	0.997882442737814
k__Bacteria.p__Cyanobacteriota	Genotype	HET	0.263001042205417	0.366985944487039	33	8	0.479131601661136	0.997882442737814
