feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Lactobacillaceae.g__Lactobacillus	Sex	M	-5.97654020003824	0.669992900006886	35	18	4.55852440973761e-10	9.43614552815685e-08
k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Lactobacillaceae.g__HT002	Sex	M	-4.44789493588275	0.607006733741566	35	25	3.01188622896622e-08	3.11730224698003e-06
k__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Bacteroidales.f__Rikenellaceae.g__Alistipes	Sex	M	-0.720113870857212	0.229421481407224	35	35	0.00370808534956616	0.191893416840049
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Clostridiaceae.g__Clostridium.sensu.stricto.1	Sex	M	-3.24885684961671	1.02535266848967	35	24	0.00343407704842014	0.191893416840049
k__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__.Eubacterium..ventriosum.group	Sex	M	1.52083234955801	0.508179341542403	35	11	0.00538735646791151	0.223036557771536
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridia.vadinBB60.group.f__.g__	Genotype	HET	-1.64628458989541	0.686220062769837	35	32	0.0226379553088522	0.426005158993855
k__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Oscillospiraceae.g__Intestinimonas	Sex	M	0.820939840699324	0.334068448026737	35	35	0.0197889912506885	0.426005158993855
k__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Ruminococcaceae.g__Anaerotruncus	Sex	M	-1.14975746848903	0.463803087838604	35	10	0.018821194947849	0.426005158993855
k__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Ruminococcaceae.g__Ruminococcus	Sex	M	-1.26961860153699	0.513385202982748	35	12	0.0190833942730942	0.426005158993855
k__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Ruminococcaceae.g__Ruminococcus	Genotype	HET	-1.63634108752437	0.619165851350626	35	12	0.0127760848288485	0.426005158993855
k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Rhodospirillales.f__.g__	Sex	M	0.955672636657147	0.396602288718058	35	11	0.0220946170891574	0.426005158993855
k__Bacteria.p__Firmicutes.c__Bacilli.o__Erysipelotrichales.f__Erysipelotrichaceae.g__Faecalibaculum	Genotype	HET	1.90067750707641	0.852650003804457	35	21	0.0331884272728313	0.54935215846554
k__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__ASF356	Genotype	MUT	2.43433945040323	1.11720617224189	35	23	0.0370577563185103	0.54935215846554
k__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Lachnospiraceae.UCG.001	Genotype	HET	-2.34292096326179	1.07583879235547	35	26	0.0371542522633699	0.54935215846554
k__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Lachnospiraceae.UCG.004	Genotype	MUT	1.13880462056446	0.534031015401562	35	25	0.0409956236128041	0.565739605856697
k__Bacteria.p__Desulfobacterota.c__Desulfovibrionia.o__Desulfovibrionales.f__Desulfovibrionaceae.g__Desulfovibrio	Genotype	HET	1.10815971352325	0.528685259662494	35	34	0.0443346390450975	0.573579392645949
k__Bacteria.p__Firmicutes.c__Bacilli.o__RF39.f__.g__	Genotype	HET	1.22227491614177	0.611340051182857	35	22	0.0544025113285031	0.605872012243052
k__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Lachnoclostridium	Genotype	HET	0.6558113049386	0.326284185628937	35	35	0.0532089800005571	0.605872012243052
k__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Tuzzerella	Genotype	MUT	-1.0163842732371	0.511052978181024	35	12	0.0556114407372849	0.605872012243052
k__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Lachnospiraceae.UCG.006	Genotype	HET	0.959661112715452	0.490942552182598	35	35	0.0596841871294419	0.617731336789723
k__Bacteria.p__Actinobacteriota.c__Coriobacteriia.o__Coriobacteriales.f__Coriobacteriales.Incertae.Sedis.g__	Sex	M	-0.450076446997589	0.266492653268586	35	8	0.101276501278161	0.648084700381501
k__Bacteria.p__Actinobacteriota.c__Coriobacteriia.o__Coriobacteriales.f__Eggerthellaceae.g__Enterorhabdus	Genotype	HET	0.808949806848166	0.429589980398572	35	35	0.0691032668238359	0.648084700381501
k__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Bacteroidales.f__Bacteroidaceae.g__Bacteroides	Genotype	HET	0.468880946251396	0.310499893545707	35	35	0.141148631387213	0.648084700381501
k__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Bacteroidales.f__Rikenellaceae.g__Alistipes	Genotype	HET	-0.443521496476257	0.276692717336458	35	35	0.119090039331176	0.648084700381501
k__Bacteria.p__Desulfobacterota.c__Desulfovibrionia.o__Desulfovibrionales.f__Desulfovibrionaceae.g__Bilophila	Genotype	HET	-0.906833499693473	0.587493631132143	35	28	0.132842247721931	0.648084700381501
k__Bacteria.p__Desulfobacterota.c__Desulfovibrionia.o__Desulfovibrionales.f__Desulfovibrionaceae.g__Bilophila	Genotype	MUT	-0.939139929556619	0.601105327755612	35	28	0.128356531378577	0.648084700381501
k__Bacteria.p__Firmicutes.c__Bacilli.o__Erysipelotrichales.f__Erysipelatoclostridiaceae.g__Erysipelatoclostridium	Sex	M	-0.890119669413687	0.59324716564487	35	21	0.143622874952749	0.648084700381501
