feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Lactobacillaceae.g__Lactobacillus	Sex	M	-6.47745139943142	0.519005477588579	71	39	4.95650558574178e-19	1.3878215640077e-16
k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Lactobacillaceae.g__HT002	Sex	M	-4.33330449891571	0.46313487142613	71	50	1.0166131212528e-13	1.42325836975392e-11
k__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__	Study	PFF_Colon	-1.60245949336315	0.220610965879486	71	71	5.49100547762153e-10	5.1249384457801e-08
k__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__A2	Study	PFF_Colon	-1.8900442522591	0.279806645449856	71	70	4.41035782949764e-09	2.28433817675459e-07
k__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Lachnoclostridium	Study	PFF_Colon	-1.32377713311355	0.196720332953967	71	71	4.89501037875984e-09	2.28433817675459e-07
k__Bacteria.p__Firmicutes.c__Clostridia.o__Peptostreptococcales.Tissierellales.f__Anaerovoracaceae.g__Family.XIII.UCG.001	Study	PFF_Colon	-2.18530079352923	0.322724798635634	71	41	4.12206704712145e-09	2.28433817675459e-07
k__Bacteria.p__Firmicutes.c__Clostridia.o__Peptostreptococcales.Tissierellales.f__Anaerovoracaceae.g__.Eubacterium..brachy.group	Study	PFF_Colon	-1.49989181461385	0.226551916671446	71	28	7.61784738200737e-09	3.04713895280295e-07
k__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Oscillospiraceae.g__Oscillibacter	Study	PFF_Colon	-1.64888664574008	0.284880590525551	71	69	2.14670100275291e-07	7.51345350963518e-06
k__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Ruminococcaceae.g__Incertae.Sedis	Study	PFF_Colon	-2.06209337741726	0.35940446157357	71	60	2.61894036180055e-07	8.14781445893503e-06
k__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Ruminococcaceae.g__	Study	PFF_Colon	-1.69594693335482	0.301081804769531	71	61	3.94976970088849e-07	1.10593551624878e-05
k__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Oscillospiraceae.g__Colidextribacter	Study	PFF_Colon	-1.46701078042273	0.262644370397061	71	67	4.75212417390007e-07	1.20963160790184e-05
k__Bacteria.p__Desulfobacterota.c__Desulfovibrionia.o__Desulfovibrionales.f__Desulfovibrionaceae.g__Desulfovibrio	Study	PFF_Colon	-2.28373245812623	0.414816224036294	71	68	6.49336538981511e-07	1.51511859095686e-05
k__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Lachnospiraceae.NK4A136.group	Study	PFF_Colon	-1.50269106551587	0.275805458458993	71	71	8.10204447426495e-07	1.74505573291861e-05
k__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Butyricicoccaceae.g__Butyricicoccus	Study	PFF_Colon	-2.04058618590634	0.38207532004106	71	62	1.2274759852405e-06	2.45495197048099e-05
k__Bacteria.p__Firmicutes.c__Clostridia.o__Peptococcales.f__Peptococcaceae.g__Peptococcus	Study	PFF_Colon	-1.53935727911698	0.292750630830778	71	27	1.6850688466789e-06	3.14546184713395e-05
k__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Lachnospiraceae.UCG.006	Study	PFF_Colon	-1.68095376895167	0.323264516066873	71	69	2.10568892096637e-06	3.68495561169115e-05
k__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Lachnospiraceae.UCG.004	Study	PFF_Colon	-1.43386806471278	0.288544985991074	71	37	5.03719060389521e-06	7.92962299700949e-05
k__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Butyricicoccaceae.g__UCG.009	Study	PFF_Colon	-1.4140967875672	0.284748570151072	71	30	5.09761478379182e-06	7.92962299700949e-05
k__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Oscillospiraceae.g__	Study	PFF_Colon	-1.46084922046517	0.314214060778108	71	67	1.64636957101219e-05	0.000242622884149165
k__Bacteria.p__Firmicutes.c__Clostridia.o__Peptococcales.f__Peptococcaceae.g__	Study	PFF_Colon	-1.53587940471018	0.334812464807166	71	64	2.06238410144825e-05	0.000288733774202755
k__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__GCA.900066575	Study	PFF_Colon	-1.44385160859096	0.321136818070984	71	69	2.86692171067935e-05	0.00038225622809058
k__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Bacteroidales.f__Rikenellaceae.g__Alistipes	Sex	M	-0.798453434033229	0.179182925302508	71	71	3.30908823107223e-05	0.000421156683954648
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Clostridiaceae.g__Clostridium.sensu.stricto.1	Sex	M	-3.25163840412751	0.736925483901863	71	46	3.86729996255239e-05	0.000470801734571596
k__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Bacteroidales.f__Rikenellaceae.g__Rikenella	Study	PFF_Colon	-0.9791088858186	0.224684255280282	71	71	4.69751834433134e-05	0.000548043806838656
k__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Oscillospiraceae.g__Intestinimonas	Study	PFF_Colon	-1.05847424303825	0.256419404927799	71	70	0.000104948312334528	0.00117542109814671
k__Bacteria.p__Desulfobacterota.c__Desulfovibrionia.o__Desulfovibrionales.f__Desulfovibrionaceae.g__Bilophila	Study	PFF_Colon	-1.90970225723481	0.467888403103678	71	45	0.00012310675244801	0.00132576502636318
k__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Acetatifactor	Study	PFF_Colon	-1.64287195285703	0.42796563571927	71	46	0.000279567632985491	0.00289921989762732
k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Lactobacillaceae.g__Ligilactobacillus	Study	PFF_Colon	0.899055474947354	0.251107189746018	71	71	0.000649708822623445	0.00627305070119189
k__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__.Eubacterium..ventriosum.group	Sex	M	1.74304921030034	0.486347099560268	71	25	0.00064227304061215	0.00627305070119189
k__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Lachnospiraceae.UCG.002	Study	PFF_Colon	-1.03257970552284	0.29092764193332	71	24	0.000717519353287727	0.00669684729735212
k__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Roseburia	Study	PFF_Colon	-1.67494354602824	0.513599083648224	71	62	0.00175734685323471	0.0158728102872812
