"Julianne.337.COL_S269_L001_R1_001_F_filt.fastq.gz"	"Julianne.351.COL_S271_L001_R1_001_F_filt.fastq.gz"	"Julianne.536.COL_S265_L001_R1_001_F_filt.fastq.gz"	"Julianne.544.COL_S255_L001_R1_001_F_filt.fastq.gz"	"Julianne.547.COL_S260_L001_R1_001_F_filt.fastq.gz"	"Julianne.582.COL_S270_L001_R1_001_F_filt.fastq.gz"	"Julianne.716.COL_S258_L001_R1_001_F_filt.fastq.gz"	"Julianne.719.COL_S272_L001_R1_001_F_filt.fastq.gz"	"Julianne.856.COL_S254_L001_R1_001_F_filt.fastq.gz"	"Julianne.891.COL_S247_L001_R1_001_F_filt.fastq.gz"	"Rep1.Julianne.579.COL_S159_L001_R1_001_F_filt.fastq.gz"	"Rep1.Julianne.604.COL_S166_L001_R1_001_F_filt.fastq.gz"	"Rep1.Julianne.842.COL_S133_L001_R1_001_F_filt.fastq.gz"	"Rep1.Julianne.872.COL_S157_L001_R1_001_F_filt.fastq.gz"	"Julianne.542.COL_S259_L001_R1_001_F_filt.fastq.gz"	"Julianne.661.COL_S266_L001_R1_001_F_filt.fastq.gz"	"Julianne.717.COL_S257_L001_R1_001_F_filt.fastq.gz"	"Julianne.841.COL_S282_L001_R1_001_F_filt.fastq.gz"	"Julianne.853.COL_S284_L001_R1_001_F_filt.fastq.gz"	"Julianne.882.COL_S253_L001_R1_001_F_filt.fastq.gz"	"Julianne.899.COL_S248_L001_R1_001_F_filt.fastq.gz"	"Rep1.Julianne.665.COL_S180_L001_R1_001_F_filt.fastq.gz"	"Rep1.Julianne.667.COL_S173_L001_R1_001_F_filt.fastq.gz"	"Rep1.Julianne.835.COL_S151_L001_R1_001_F_filt.fastq.gz"	"Rep1.Julianne.840.COL_S141_L001_R1_001_F_filt.fastq.gz"	"Julianne.540.COL_S267_L001_R1_001_F_filt.fastq.gz"	"Julianne.663.COL_S268_L001_R1_001_F_filt.fastq.gz"	"Julianne.791.COL_S256_L001_R1_001_F_filt.fastq.gz"	"Julianne.847.COL_S283_L001_R1_001_F_filt.fastq.gz"	"Rep1.Julianne.838.COL_S128_L001_R1_001_F_filt.fastq.gz"	"Rep1.Julianne.858.COL_S149_L001_R1_001_F_filt.fastq.gz"	"Rep1.Julianne.923.COL_S135_L001_R1_001_F_filt.fastq.gz"	"Rep1.Julianne.924.COL_S143_L001_R1_001_F_filt.fastq.gz"
"k__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Ligilactobacillus"	991	2518	1409	4152	2937	5112	1258	2531	1362	500	2430	1547	851	595	1876	1358	1740	565	2574	4318	461	3684	1149	385	289	396	5941	3200	1422	1147	2485	902	967
"k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__"	6982	4603	7366	5978	5691	7893	9129	6729	2163	7714	3710	5793	4775	3841	4243	6808	6062	7365	7904	6073	7932	16017	4861	2678	6270	8347	4668	9772	712	4628	4827	6524	7142
"k__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__HT002"	498	1337	767	200	1386	1617	776	366	424	328	317	428	815	1354	736	882	370	719	72	297	560	290	454	509	229	760	0	48	54	988	0	647	541
"k__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus"	1180	331	1085	297	991	961	1015	431	182	1122	658	1114	1006	1718	461	1415	439	1021	133	333	1363	715	919	729	796	381	0	0	0	1052	0	900	457
"k__Bacteria;p__Bacillota;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Turicibacter"	69	0	68	210	1030	361	0	91	0	0	38	132	290	13	12	1375	26	1491	791	346	504	35	61	691	277	276	27	0	0	0	0	64	48
"k__Bacteria;p__Bacillota;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Faecalibaculum"	33	20	131	65	27	587	360	152	0	41	157	108	110	4	6	112	14	7	432	92	251	314	49	37	3131	5606	31	7	6	11	19	62	11
"k__Bacteria;p__Thermodesulfobacteriota;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Desulfovibrio"	29	4	21	129	18	99	19	46	59	25	8	53	14	14	14	29	93	170	67	31	61	230	12	73	1256	35	71	185	151	20	60	37	33
"k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides"	343	80	556	71	305	461	335	130	110	170	168	76	124	239	136	263	36	294	160	337	188	413	125	183	137	789	93	691	5957	334	142	253	308
"k__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnospiraceae NK4A136 group"	3230	90	1384	526	532	499	248	226	5846	524	120	416	502	1637	205	177	932	1060	436	416	473	843	180	230	334	0	1008	454	0	297	247	768	740
"k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__Muribaculum"	197	114	290	223	101	293	373	127	80	144	89	131	112	142	96	198	199	346	201	183	208	504	132	123	164	47	82	317	861	127	169	295	253
"k__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiia;o__Verrucomicrobiales;f__Akkermansiaceae;g__Akkermansia"	4	2	9	7	11	117	305	800	0	10	19	69	674	8	0	0	7	4	81	10	79	43	12	5	31	525	6	0	4228	0	0	11	9
"k__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnospiraceae UCG-006"	91	230	79	119	226	193	376	186	42	81	44	145	339	90	635	92	175	743	149	477	140	3293	213	679	516	11	105	447	0	380	684	71	61
"k__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnoclostridium"	100	98	233	338	101	179	75	195	509	171	99	65	10	108	337	100	331	352	312	77	110	407	59	262	64	48	278	481	1117	128	270	106	134
"k__Bacteria;p__Bacillota;c__Bacilli;o__Staphylococcales;f__Staphylococcaceae;g__Mammaliicoccus"	0	0	177	0	0	379	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"k__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__"	527	340	809	1106	524	827	305	201	1120	536	100	385	453	634	797	504	1133	1055	775	597	433	1927	227	578	570	146	1613	2072	12	420	446	894	913
"k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes"	149	54	293	109	150	45	83	54	514	45	27	72	102	314	57	42	108	132	46	64	71	269	75	56	11	29	128	226	14	170	58	137	109
"k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Sutterellaceae;g__Turicimonas"	72	35	89	90	51	251	93	55	41	259	56	37	31	46	18	119	52	135	94	51	175	77	27	34	64	117	54	103	334	115	34	111	85
"k__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Marvinbryantia"	210	152	607	131	138	230	168	21	64	138	53	46	27	108	138	18	177	50	102	102	72	312	127	83	0	0	107	298	0	25	41	151	111
"k__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__A2"	56	64	123	30	28	39	64	15	40	564	0	24	27	49	128	115	161	125	179	19	33	241	21	461	10	25	467	214	0	85	51	485	511
"k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotellaceae UCG-001"	2557	0	0	744	0	0	639	0	0	0	0	277	0	0	0	0	0	0	0	0	0	0	97	0	0	0	0	0	0	0	0	0	0
"k__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Limosilactobacillus"	84	0	0	0	0	0	0	0	0	67	0	0	0	0	0	0	0	0	0	0	230	0	0	0	0	0	0	0	0	0	0	0	0
"k__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Roseburia"	81	39	309	268	41	429	13	13	343	174	42	89	167	53	165	89	112	83	52	54	65	125	59	0	7	0	404	255	0	136	142	305	342
"k__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus"	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"k__Bacteria;p__Actinomycetota;c__Actinobacteria;o__Mycobacteriales;f__Corynebacteriaceae;g__Corynebacterium"	0	0	62	0	0	257	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"k__Bacteria;p__Bacillota;c__Bacilli;o__Staphylococcales;f__Staphylococcaceae;g__Staphylococcus"	13	0	68	0	0	140	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"k__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__Atopobiaceae;g__Coriobacteriaceae UCG-002"	11	12	23	92	9	71	58	28	0	36	31	129	25	0	0	140	16	40	74	8	30	64	32	9	71	82	6	6	0	26	8	10	16
"k__Bacteria;p__Bacillota;c__Bacilli;o__Acholeplasmatales;f__Acholeplasmataceae;g__Anaeroplasma"	0	54	27	2	25	30	19	47	0	44	21	26	119	0	32	72	83	22	47	25	132	124	60	7	15	0	0	66	0	100	0	29	26
"k__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Extibacter"	0	29	106	24	17	50	73	46	0	0	27	58	48	0	20	80	0	104	74	29	38	375	33	46	0	0	24	63	0	63	141	50	72
"k__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Butyribacter"	6	16	147	0	0	9	27	0	16	94	0	0	65	0	0	70	529	52	66	282	19	106	26	195	35	0	110	53	0	0	129	95	170
"k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides"	48	10	169	6	9	36	170	24	6	12	35	12	7	20	0	0	10	26	33	22	13	46	11	15	12	251	5	98	1882	21	16	26	14
"k__Bacteria;p__Actinomycetota;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Bifidobacterium"	9	11	51	0	43	104	0	35	0	8	32	14	0	0	0	264	12	13	90	8	0	96	6	0	10	54	0	15	0	15	39	13	8
"k__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__[Eubacterium] coprostanoligenes group;g__"	0	19	153	42	29	113	9	51	9	47	38	57	105	0	11	11	26	63	76	40	55	170	32	38	64	10	48	65	0	114	59	72	82
"k__Bacteria;p__Bacillota;c__Clostridia;o__Clostridia UCG-014;f__;g__"	48	73	35	37	215	31	89	26	14	55	48	37	139	0	151	79	44	128	8	241	242	199	0	15	101	18	40	243	0	495	158	80	5
"k__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Enterocloster"	27	26	83	32	71	33	0	31	20	33	29	20	63	0	72	29	59	123	58	70	21	165	32	58	0	0	39	107	1509	63	31	34	43
"k__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__ASF356"	41	0	67	0	21	0	6	17	54	20	9	0	0	10	50	24	49	0	51	20	19	0	0	11	7	0	38	107	0	8	9	19	31
"k__Bacteria;p__Bacillota;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Candidatus Arthromitus"	10	0	34	22	0	110	0	4	0	22	6	0	26	0	0	0	0	0	11	0	0	0	0	0	0	0	0	10	0	31	14	8	7
"k__Bacteria;p__Bacillota;c__Bacilli;o__Staphylococcales;f__Staphylococcaceae;g__Jeotgalicoccus"	0	0	50	0	0	218	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"k__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnospiraceae AC2044 group"	0	0	28	0	19	0	0	0	0	52	0	16	60	0	0	0	27	58	90	28	55	0	0	0	150	0	0	21	0	0	62	76	84
"k__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnospiraceae FCS020 group"	0	14	0	0	0	0	0	0	315	0	0	0	0	89	0	8	125	96	12	4	0	39	0	202	0	0	10	0	0	51	0	41	71
"k__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Faecalimonas"	48	50	76	33	62	52	40	63	16	20	43	12	17	0	30	53	156	52	74	39	30	180	20	69	58	0	156	164	0	0	39	66	17
"k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Rikenella"	13	5	79	14	15	19	22	9	31	25	16	11	10	17	0	10	15	63	8	31	79	97	16	7	25	6	8	70	0	24	29	44	36
"k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Rikenellaceae RC9 gut group"	161	14	224	21	106	62	32	0	44	21	36	9	21	8	0	39	13	36	44	6	5	49	18	7	0	82	12	161	0	46	0	29	7
"k__Bacteria;p__Thermodesulfobacteriota;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Bilophila"	5	0	20	0	0	19	0	9	3	5	0	14	9	10	8	0	22	33	25	10	11	72	0	37	26	0	7	27	12	12	5	15	8
"k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Marinifilaceae;g__Odoribacter"	24	15	48	32	17	13	17	8	40	10	6	7	13	12	9	7	19	56	10	3	67	39	0	7	11	5	24	86	0	24	5	20	11
"k__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Butyricicoccaceae;g__Agathobaculum"	29	0	26	17	0	85	0	0	58	13	0	0	53	19	22	10	108	20	14	29	14	87	0	28	0	0	30	0	0	127	42	0	0
"k__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__Adlercreutzia"	7	0	18	8	3	33	4	30	5	13	35	44	18	13	0	12	28	32	66	2	9	76	14	0	53	5	83	26	2	31	34	39	29
"k__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Oscillibacter"	43	0	81	23	33	32	15	8	56	9	0	7	23	18	0	15	102	65	21	8	20	96	0	23	11	0	82	47	0	10	40	57	57
"k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia-Shigella"	0	0	6	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	138	0	0	0	0
"k__Bacteria;p__Bacillota;c__Clostridia;o__Peptococcales;f__Peptococcaceae;g__"	12	7	12	9	9	15	11	9	11	7	6	4	14	9	10	14	15	52	19	9	0	54	0	14	11	5	20	57	0	0	14	16	14
