feature	k__Bacteria.p__Bacillota.c__Bacilli.o__Lactobacillales.f__Lactobacillaceae.g__Ligilactobacillus	k__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Bacteroidales.f__Muribaculaceae.g__	k__Bacteria.p__Bacillota.c__Bacilli.o__Lactobacillales.f__Lactobacillaceae.g__HT002	k__Bacteria.p__Bacillota.c__Bacilli.o__Lactobacillales.f__Lactobacillaceae.g__Lactobacillus	k__Bacteria.p__Bacillota.c__Bacilli.o__Erysipelotrichales.f__Erysipelotrichaceae.g__Turicibacter	k__Bacteria.p__Bacillota.c__Bacilli.o__Erysipelotrichales.f__Erysipelotrichaceae.g__Faecalibaculum	k__Bacteria.p__Thermodesulfobacteriota.c__Desulfovibrionia.o__Desulfovibrionales.f__Desulfovibrionaceae.g__Desulfovibrio	k__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Bacteroidales.f__Bacteroidaceae.g__Bacteroides	k__Bacteria.p__Bacillota.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Lachnospiraceae.NK4A136.group	k__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Bacteroidales.f__Muribaculaceae.g__Muribaculum	k__Bacteria.p__Verrucomicrobiota.c__Verrucomicrobiia.o__Verrucomicrobiales.f__Akkermansiaceae.g__Akkermansia	k__Bacteria.p__Bacillota.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Lachnospiraceae.UCG.006	k__Bacteria.p__Bacillota.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Lachnoclostridium	k__Bacteria.p__Bacillota.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__	k__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Bacteroidales.f__Rikenellaceae.g__Alistipes	k__Bacteria.p__Pseudomonadota.c__Gammaproteobacteria.o__Burkholderiales.f__Sutterellaceae.g__Turicimonas	k__Bacteria.p__Bacillota.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Marvinbryantia	k__Bacteria.p__Bacillota.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__A2	k__Bacteria.p__Bacillota.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Roseburia	k__Bacteria.p__Actinomycetota.c__Coriobacteriia.o__Coriobacteriales.f__Atopobiaceae.g__Coriobacteriaceae.UCG.002	k__Bacteria.p__Bacillota.c__Bacilli.o__Acholeplasmatales.f__Acholeplasmataceae.g__Anaeroplasma	k__Bacteria.p__Bacillota.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Extibacter	k__Bacteria.p__Bacillota.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Butyribacter	k__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Bacteroidales.f__Tannerellaceae.g__Parabacteroides	k__Bacteria.p__Actinomycetota.c__Actinobacteria.o__Bifidobacteriales.f__Bifidobacteriaceae.g__Bifidobacterium	k__Bacteria.p__Bacillota.c__Clostridia.o__Oscillospirales.f__.Eubacterium..coprostanoligenes.group.g__	k__Bacteria.p__Bacillota.c__Clostridia.o__Clostridia.UCG.014.f__.g__	k__Bacteria.p__Bacillota.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Enterocloster	k__Bacteria.p__Bacillota.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__ASF356	k__Bacteria.p__Bacillota.c__Clostridia.o__Clostridiales.f__Clostridiaceae.g__Candidatus.Arthromitus	k__Bacteria.p__Bacillota.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Lachnospiraceae.AC2044.group	k__Bacteria.p__Bacillota.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Lachnospiraceae.FCS020.group	k__Bacteria.p__Bacillota.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Faecalimonas	k__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Bacteroidales.f__Rikenellaceae.g__Rikenella	k__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Bacteroidales.f__Rikenellaceae.g__Rikenellaceae.RC9.gut.group	k__Bacteria.p__Thermodesulfobacteriota.c__Desulfovibrionia.o__Desulfovibrionales.f__Desulfovibrionaceae.g__Bilophila	k__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Bacteroidales.f__Marinifilaceae.g__Odoribacter	k__Bacteria.p__Bacillota.c__Clostridia.o__Oscillospirales.f__Butyricicoccaceae.g__Agathobaculum	k__Bacteria.p__Actinomycetota.c__Coriobacteriia.o__Coriobacteriales.f__Eggerthellaceae.g__Adlercreutzia	k__Bacteria.p__Bacillota.c__Clostridia.o__Oscillospirales.f__Oscillospiraceae.g__Oscillibacter	k__Bacteria.p__Bacillota.c__Clostridia.o__Peptococcales.f__Peptococcaceae.g__	k__Bacteria.p__Bacillota.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__.Eubacterium..xylanophilum.group	k__Bacteria.p__Bacillota.c__Clostridia.o__Oscillospirales.f__Oscillospiraceae.g__Colidextribacter	k__Bacteria.p__Bacillota.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Dorea	k__Bacteria.p__Bacillota.c__Bacilli.o__Erysipelotrichales.f__Erysipelatoclostridiaceae.g__Massiliomicrobiota	k__Bacteria.p__Bacillota.c__Clostridia.o__Oscillospirales.f__Ruminococcaceae.g__Ruminococcus	k__Bacteria.p__Bacillota.c__Clostridia.o__Oscillospirales.f__Ruminococcaceae.g__Acutalibacter	k__Bacteria.p__Bacillota.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__GCA.900066575	k__Bacteria.p__Bacillota.c__Clostridia.o__Clostridia.vadinBB60.group.f__.g__	k__Bacteria.p__Bacillota.c__Clostridia.o__Oscillospirales.f__Oscillospiraceae.g__	k__Bacteria.p__Bacillota.c__Clostridia.o__Oscillospirales.f__Oscillospiraceae.g__Intestinimonas	k__Bacteria.p__Bacillota.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Lachnospiraceae.UCG.002	k__Bacteria.p__Bacillota.c__Bacilli.o__Erysipelotrichales.f__Erysipelatoclostridiaceae.g__Thomasclavelia	k__Bacteria.p__Bacillota.c__Clostridia.o__Oscillospirales.f__Ruminococcaceae.g__	k__Bacteria.p__Bacillota.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Lachnospiraceae.UCG.004	k__Bacteria.p__Bacillota.c__Bacilli.o__Erysipelotrichales.f__Erysipelotrichaceae.g__	k__Bacteria.p__Actinomycetota.c__Coriobacteriia.o__Coriobacteriales.f__Eggerthellaceae.g__Gordonibacter	k__Bacteria.p__Bacillota.c__Clostridia.o__Peptostreptococcales.Tissierellales.f__Anaerovoracaceae.g__Family.XIII.UCG.001	k__Bacteria.p__Cyanobacteriota.c__Vampirivibrionia.o__Gastranaerophilales.f__Gastranaerophilaceae.g__	k__Bacteria.p__Bacillota.c__Clostridia.o__Oscillospirales.f__Ruminococcaceae.g__.Eubacterium..siraeum.group	k__Bacteria.p__Bacillota.c__Clostridia.o__Oscillospirales.f__UCG.010.g__	k__Bacteria.p__Bacillota.c__Bacilli.o__RF39.f__.g__	k__Bacteria.p__Bacillota.c__Clostridia.o__Christensenellales.f__Christensenellaceae.g__Christensenellaceae.R.7.group	k__Bacteria.p__Bacillota.c__Clostridia.o__Monoglobales.f__Monoglobaceae.g__Monoglobus	k__Bacteria.p__Bacillota.c__Clostridia.o__Peptostreptococcales.Tissierellales.f__Anaerovoracaceae.g__.Eubacterium..brachy.group	k__Bacteria.p__Bacillota.c__Clostridia.o__Peptococcales.f__Peptococcaceae.g__Peptococcus	k__Bacteria.p__Bacillota.c__Clostridia.o__Oscillospirales.f__Oscillospiraceae.g__NK4A214.group
Julianne.331.CEC_S246_L001_R1_001_F_filt.fastq.gz	1880	9786	1034	1573	20	67	343	621	1248	304	67	1130	1928	3047	427	68	16	290	97	140	286	611	86	136	34	0	289	187	139	0	119	20	399	85	97	40	18	98	110	182	141	113	130	70	48	123	95	97	57	75	191	151	0	92	0	14	16	11	0	0	4	16	39	0	0	0	10
Julianne.337.CEC_S242_L001_R1_001_F_filt.fastq.gz	318	2698	239	378	25	18	99	103	6672	71	7	96	146	788	103	16	73	58	106	0	0	0	0	12	0	0	32	41	30	0	0	86	25	23	61	13	17	37	0	42	9	57	23	20	0	0	45	16	14	23	0	10	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0
Julianne.351.CEC_S244_L001_R1_001_F_filt.fastq.gz	963	5749	839	147	0	9	105	162	628	115	0	980	480	1812	139	24	247	386	293	10	75	104	85	15	3	25	125	79	19	0	13	97	154	12	26	18	16	95	23	6	26	0	27	39	6	9	20	44	15	23	65	0	0	41	55	0	0	7	0	0	0	0	0	0	0	0	0
Julianne.547.CEC_S233_L001_R1_001_F_filt.fastq.gz	611	2657	833	577	481	6	66	106	3832	57	0	844	375	2682	396	27	202	489	352	7	631	61	49	0	4	17	90	106	108	0	46	15	148	30	121	36	57	152	25	169	34	347	102	86	0	0	67	72	154	191	77	0	0	86	15	0	0	7	79	12	0	0	0	11	0	0	0
Julianne.579.CEC_S234_L001_R1_001_F_filt.fastq.gz	2231	9586	544	1088	58	160	193	808	2677	361	15	178	451	2846	305	251	214	284	1129	96	365	0	56	494	10	104	196	174	340	27	67	32	147	99	372	58	83	146	28	162	63	334	131	48	59	88	58	96	82	107	136	0	12	65	13	0	10	9	62	0	28	12	0	0	6	11	14
Julianne.582.CEC_S243_L001_R1_001_F_filt.fastq.gz	1867	5338	693	350	117	298	128	559	684	123	112	194	192	1089	59	123	215	97	426	34	8	22	9	45	5	52	34	28	0	28	0	12	137	18	59	23	15	139	10	19	11	104	36	0	71	27	30	35	8	0	24	0	18	0	0	14	0	0	0	0	5	0	0	3	7	0	0
Julianne.604.CEC_S235_L001_R1_001_F_filt.fastq.gz	330	2287	104	245	62	16	93	43	1021	81	25	144	141	1066	42	9	34	44	340	46	5	57	0	7	0	30	17	49	0	3	27	0	0	17	0	8	0	30	0	38	19	29	32	0	0	13	8	27	10	0	0	0	0	0	0	0	0	0	0	16	0	0	0	6	0	0	0
Julianne.716.CEC_S231_L001_R1_001_F_filt.fastq.gz	691	8818	692	727	0	116	218	249	1009	335	112	1183	275	1417	185	84	107	387	168	50	13	174	266	40	5	12	49	66	30	0	61	8	102	113	27	9	23	97	13	87	57	0	30	0	6	12	34	14	13	59	57	0	0	38	39	0	0	0	16	0	6	0	0	0	0	6	0
Julianne.719.CEC_S245_L001_R1_001_F_filt.fastq.gz	1572	11654	206	266	0	114	347	219	473	166	531	1273	752	736	161	21	72	199	65	20	71	62	12	61	0	53	33	30	0	9	0	350	172	39	46	113	54	19	35	0	13	0	0	72	0	0	121	8	41	0	147	24	8	84	0	0	0	0	0	0	0	0	0	0	20	0	0
Julianne.891.CEC_S220_L001_R1_001_F_filt.fastq.gz	508	8287	448	1231	0	37	63	311	724	219	8	118	245	885	82	287	124	497	233	49	37	13	178	11	7	62	112	30	31	12	92	0	0	47	46	7	11	0	0	26	16	0	0	0	16	12	22	12	11	15	17	0	0	29	0	0	0	0	4	7	0	0	0	0	0	3	0
Rep1.Julianne.536.CEC_S103_L001_R1_001_F_filt.fastq.gz	541	5032	555	666	258	127	71	274	1887	202	5	105	272	1226	462	33	168	259	1010	57	38	99	175	35	33	63	16	166	118	8	32	17	113	85	83	66	21	41	34	121	23	241	118	32	0	57	54	14	58	133	135	0	14	0	23	0	0	12	10	0	0	0	4	0	0	0	0
Rep1.Julianne.544.CEC_S179_L001_R1_001_F_filt.fastq.gz	978	2861	117	152	86	29	229	44	2329	172	0	157	606	1662	94	27	67	98	666	72	0	25	0	0	8	44	35	65	0	0	0	6	77	3	19	35	8	73	29	62	12	0	54	0	0	0	32	44	6	61	31	12	0	0	14	0	0	8	6	13	0	0	0	0	0	0	0
Rep1.Julianne.856.CEC_S172_L001_R1_001_F_filt.fastq.gz	863	2328	204	131	47	0	27	84	2108	56	0	120	140	722	189	21	88	36	134	0	29	0	87	11	0	0	38	30	33	0	0	91	0	23	0	18	25	57	0	23	9	10	18	0	0	0	16	8	22	17	26	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0
Rep1.Julianne.872.CEC_S125_L001_R1_001_F_filt.fastq.gz	300	2455	945	1045	12	0	84	95	8027	98	0	101	158	926	207	22	36	54	69	0	0	0	0	8	0	0	0	0	37	0	0	138	0	10	4	19	9	0	10	77	6	15	25	0	0	0	0	21	0	16	25	9	0	12	0	0	0	0	0	0	5	0	0	0	0	0	0
Rep1.Julianne.842.CEC_S117_L001_R1_001_F_filt.fastq.gz	1037	3773	918	977	370	88	64	86	653	59	834	831	81	781	96	23	15	79	371	20	70	49	62	7	0	106	131	61	7	15	112	0	14	10	17	21	15	23	38	21	18	22	43	0	34	34	203	34	0	2	10	9	22	0	17	55	5	0	0	0	0	9	0	18	0	0	6
Julianne.542.CEC_S232_L001_R1_001_F_filt.fastq.gz	1795	6427	1015	660	25	11	23	236	424	211	6	973	454	1548	168	36	160	302	474	0	165	64	218	0	0	13	211	83	177	0	0	28	79	20	29	26	37	24	11	24	26	10	26	0	36	0	35	24	49	0	35	43	0	34	15	11	5	0	0	0	0	0	8	0	0	0	0
Julianne.667.CEC_S236_L001_R1_001_F_filt.fastq.gz	336	3430	508	1004	0	8	41	97	737	87	2	2010	262	1122	63	14	167	96	189	0	35	69	185	9	0	19	17	47	10	0	36	0	155	23	0	23	8	0	17	38	36	52	38	109	3	8	6	11	14	26	28	22	7	7	0	0	0	10	0	0	0	0	0	0	0	0	0
Julianne.717.CEC_S230_L001_R1_001_F_filt.fastq.gz	937	7453	214	288	21	26	223	98	1120	251	0	248	514	1196	102	59	134	173	118	16	60	0	335	0	7	34	105	96	51	0	62	115	188	30	9	32	25	0	23	78	21	23	34	46	14	13	77	14	19	66	54	13	0	47	19	0	6	0	7	0	0	0	8	0	3	0	0
Julianne.841.CEC_S278_L001_R1_001_F_filt.fastq.gz	668	6256	537	791	1332	4	151	280	688	319	7	663	206	1029	109	63	90	218	84	23	19	49	97	33	10	48	107	68	0	0	45	130	39	50	42	25	32	0	20	44	36	0	28	25	0	14	18	31	10	8	49	9	0	55	0	19	0	6	0	15	0	0	5	8	6	9	0
Julianne.853.CEC_S280_L001_R1_001_F_filt.fastq.gz	3206	8651	0	0	1070	1052	190	190	601	147	62	221	571	1094	67	129	109	212	90	102	19	82	45	30	129	45	33	68	38	15	169	16	76	9	48	32	0	21	125	15	31	66	24	0	0	14	17	23	13	7	87	29	0	21	13	19	0	8	0	0	0	4	0	0	0	0	0
Julianne.899.CEC_S221_L001_R1_001_F_filt.fastq.gz	553	9223	749	1741	964	225	147	189	646	265	98	466	320	1409	99	103	117	89	245	46	93	79	143	0	0	59	437	23	75	0	170	0	78	92	48	19	59	34	32	85	17	0	0	90	24	55	43	15	30	37	43	0	0	35	0	13	12	11	0	0	8	4	30	25	0	6	0
Rep1.Julianne.661.CEC_S111_L001_R1_001_F_filt.fastq.gz	434	2768	350	437	306	26	46	136	1054	84	2	86	120	847	126	30	96	159	437	28	39	74	185	38	23	30	7	81	95	6	23	8	81	32	51	18	11	0	9	61	6	79	50	0	0	32	36	10	17	46	35	8	3	0	9	0	0	5	8	0	0	0	0	0	0	3	0
