feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
ARGSYN.PWY	Site	COL	-0.30120322947283	0.0544381437316225	67	67	6.74207460824075e-07	0.000200076329313519
GLUTORN.PWY	Site	COL	-0.402338880295187	0.0721517624067189	67	67	5.71352480293593e-07	0.000200076329313519
POLYISOPRENSYN.PWY	Site	COL	0.311671505509283	0.0532911178148313	67	67	2.00477591809838e-07	0.000200076329313519
PWY.7400	Site	COL	-0.296947849943284	0.0539010432946581	67	67	7.38289038057267e-07	0.000200076329313519
ARO.PWY	Site	COL	-0.328921588766055	0.0611320647190679	67	67	1.20319939437684e-06	0.000228091062391904
CALVIN.PWY	Site	COL	-0.144561097885931	0.0281976338245471	67	67	3.12060886405366e-06	0.000228091062391904
COMPLETE.ARO.PWY	Site	COL	-0.32161414929007	0.0605374893860094	67	67	1.55467214288928e-06	0.000228091062391904
DAPLYSINESYN.PWY	Site	COL	-0.2566587552306	0.050423948410162	67	67	3.57707385669959e-06	0.000228091062391904
DENOVOPURINE2.PWY	Site	COL	0.33687490959329	0.0652284055900721	67	67	2.70992677911708e-06	0.000228091062391904
FASYN.ELONG.PWY	Site	COL	0.25395432635498	0.0476029378031251	67	67	1.42980104195902e-06	0.000228091062391904
PWY.6125	Site	COL	0.451741013149527	0.088497636006938	67	67	3.38887675110961e-06	0.000228091062391904
PWY.7184	Site	COL	0.546757152544564	0.104767166726389	67	67	2.21225961983763e-06	0.000228091062391904
PWY.7187	Site	COL	0.403676327883335	0.0782684270091636	67	67	2.78121294747397e-06	0.000228091062391904
PWY.7200	Site	COL	0.431897059274764	0.0822503394843073	67	67	1.96038730262857e-06	0.000228091062391904
PWY.7228	Site	COL	0.487463330190431	0.0955731336115917	67	67	3.44136105825544e-06	0.000228091062391904
PWY.841	Site	COL	0.349231234989879	0.0680985834367377	67	67	3.10196679875699e-06	0.000228091062391904
PWY0.166	Site	COL	0.427292175984445	0.0816322854578028	67	67	2.08682201254627e-06	0.000228091062391904
PWY.6163	Site	COL	-0.293011861472167	0.0577621868159853	67	67	3.81427726442416e-06	0.000229704253035322
ARGSYNBSUB.PWY	Site	COL	-0.361368440707633	0.0718549815581457	67	67	4.48303196674539e-06	0.000255768771155369
PWY0.162	Site	COL	0.368197647430898	0.0736186583707023	67	67	4.96672988164826e-06	0.000269196759585336
PWY.5104	Site	COL	-0.25056281332282	0.050620471268984	67	67	6.00689796850851e-06	0.000292570477029217
